date,nan,nan,nan,nan,nan
1997-07-31,0.074552126362,0.0176005911032,0.159771507455,0.1825948578,0.0255014905751
1997-08-31,-0.0551029469295,-0.0412865540871,-0.11951453744,-0.0785114302453,-0.0129692633583
1997-09-30,0.0396019365087,-0.0300378473534,0.15086555135,0.127091176506,0.0152353231044
1997-10-31,-0.00375770610952,0.0071919621768,-0.14432220047,0.0698338728248,0.0123073807317
1997-11-30,0.0169985438795,0.00710125846355,0.0521870299991,-0.0213739306328,0.0455765184247
1997-12-31,0.0496992946789,0.0595681890846,0.0515182679416,0.0627947914389,0.0165930705573
1998-01-31,0.0297760815947,0.0118337302184,0.0626001330791,0.109345474875,-0.0318958647729
1998-02-28,0.0275002098538,0.0461438986111,0.0961917756303,-0.0214512256231,-0.0164336928059
1998-03-31,0.0486037903451,0.0189425641709,0.137274841056,0.0309825514758,0.0575757569573
1998-04-30,0.0026556803108,0.0245546948579,-0.00624161708606,-0.00114791890957,-0.0309827431171
1998-05-31,0.0481595765989,0.0435443862167,0.0282021443439,0.0953242962599,0.0291237051986
1998-06-30,0.0299044907023,0.0327321184912,0.0173272774699,-0.000734149394098,0.0643207851453
1998-07-31,0.0443308109002,0.0919056792685,0.00376497716561,0.014361897922,0.00957436244274
1998-08-31,0.063100425683,0.0636053646702,-0.173329259241,0.212215431998,0.0902978050868
1998-09-30,0.007636631235,-0.0712443943132,-0.0823069146366,0.288572501472,-0.0480795285022
1998-10-31,-0.0114861119661,0.00454995029702,0.0472208244504,-0.0389600197865,-0.0601145309843
1998-11-30,0.0322691212305,0.0608664406632,0.0593845488973,-0.00853494668034,-0.00445802047394
1998-12-31,0.038637675999,0.0822427004783,0.045069614226,-0.0371018914734,0.0223432408426
1999-01-31,-0.00293724850998,0.019427603712,0.0106767285308,0.0338790766052,-0.0946937608497
1999-02-28,-0.0258629676139,0.0534680541216,-0.00894796400419,-0.183190685662,-0.0398835457443
1999-03-31,-0.0384443335606,-0.0941927462138,-0.00759948645944,0.056781843043,-0.0453073201838
1999-04-30,-0.00807887774631,-0.017764323277,0.0387275590887,0.0115105687176,-0.0434022607752
1999-05-31,0.00382942955438,0.0925937974762,-0.0635459888885,-0.108430366064,-0.0109079468387
1999-06-30,-0.0232683645508,-0.0556924453846,0.0341312788786,-0.0655064393964,0.0407681393902
1999-07-31,0.0048770556009,0.0290463480351,-0.00282217292694,-0.02154946113,-0.0112605911408
1999-08-31,-0.00189634103684,-0.00541429675988,-0.0470986120633,-0.00664760658391,0.0437925392261
1999-09-30,0.00379121382254,-0.00163316014651,-0.0411985373622,0.0129553703564,0.0392181186154
1999-10-31,0.0187567590447,-0.0239917525447,0.0728207350872,0.0525932285213,0.029869330715
1999-11-30,0.0595405487744,0.0533335914494,0.132070518253,0.00825392394191,0.068843611148
1999-12-31,0.0667618027453,0.0439453113339,0.201264023311,0.0733821021726,0.00489782071633
2000-01-31,0.00347870671206,0.0174914021449,-0.11754544783,0.0726923730343,-0.00299223456923
2000-02-29,0.0190371326937,0.0465120769897,0.13289825746,-0.0974772326087,-0.00479423417108
2000-03-31,-0.034905212254,-0.0520774263617,-0.0145810906255,-0.0975089507379,0.0520168414307
2000-04-30,0.0177220394053,0.0258397033604,-0.0194867031612,0.048839739799,-0.0043175736732
2000-05-31,0.00963292566468,0.0392174962357,-0.0370374959175,-0.00450884167782,0.000786848663735
2000-06-30,0.0113655410429,0.0585811288788,0.0305466483954,-0.0336153637468,-0.0487221516213
2000-07-31,-0.000295601419651,-0.00686006600089,-0.0186812654161,0.00237648871728,0.0237278114251
2000-08-31,0.0545244987095,0.0850447357868,0.0201551635893,-0.00632763950887,0.0851841756318
2000-09-30,-0.0137931583784,-0.0087762432344,-0.0546047464275,-0.0383183566197,0.0333506671318
2000-10-31,0.027338240586,0.0168789021829,0.0252237667809,0.0081938241958,0.0705825571689
2000-11-30,0.0400885659468,0.0566524197841,-0.0455693115114,0.157241089065,-0.0557109670128
2000-12-31,-0.0112890705616,-0.0272135472354,-0.0148879485203,0.140964716271,-0.141682561146
2001-01-31,0.00140829967428,-0.0228121236081,-0.0429138072902,0.0594452050484,0.020217412307
2001-02-28,0.0301856076414,0.00432178825355,0.0446441528717,0.0416347032785,0.0586661505543
2001-03-31,0.0612331206984,0.0566724166509,0.0560673360125,0.0299746241809,0.108092238535
2001-04-30,-0.0622760567654,0.0230017486466,-0.117394889403,-0.178999602579,-0.0650420351464
2001-05-31,-0.000454653511477,-0.00397425718792,0.0434923600093,-0.0156863714646,-0.00987467851667
2001-06-30,0.0214597823881,0.00880451820963,0.0601751757327,0.0122457313557,0.027715654355
2001-07-31,0.00571883157267,-0.0379437546354,0.0427365450844,0.0602282696314,0.00622882762465
2001-08-31,0.039550375738,0.0132279100273,0.117069855504,0.102586212604,-0.0342331259359
2001-09-30,0.0937283267343,0.0742902452578,0.242334771453,0.0706234159188,0.0461799761984
2001-10-31,0.0494879025584,0.0421401745409,-0.0587622204342,0.172616955255,0.0119811437498
2001-11-30,-0.0575464027481,-0.0357061806401,-0.0611330133247,-0.132098529319,-0.017772085246
2001-12-31,-0.00409158630641,0.019815053473,-0.0130337901863,-0.0980298250242,0.0565682123222
2002-01-31,0.0159484269901,0.0163035221916,0.0353921474591,-0.0265669716441,0.0467137947557
2002-02-28,0.00448793125285,-0.00677715913501,-0.00139951121748,0.0289101111053,0.00497633237457
2002-03-31,-0.0499625370524,-0.0603034878294,-0.0672699475454,-0.0442173182849,-0.0225240646267
2002-04-30,0.0167648129763,0.0434665193786,0.0459248529782,-0.0271458474934,-0.0109387476542
2002-05-31,0.0285960258019,0.032098885957,0.047824757814,0.0265611910494,0.00937316079782
2002-06-30,0.0613069954502,-0.0211674005155,0.184151769072,0.128313640011,0.0615316755585
2002-07-31,0.0565956083227,0.0212670645661,0.185173939326,0.136849676999,-0.0561229601489
2002-08-31,0.0331377612595,0.0182448898114,-0.00364930991779,0.123001445501,-0.00683851705582
2002-09-30,0.0684994388667,-0.000996255467255,0.16410187285,0.140148687404,0.0581689827984
2002-10-31,-0.0305178506282,-0.0421908622648,-0.0935653682056,-0.0389579587147,0.0492572612552
2002-11-30,-0.00870303217282,-0.00816876646607,-0.0555061572632,-0.0299960863581,0.0483982555988
2002-12-31,0.0929358944269,0.0829831622892,0.0919968401565,0.155226652034,0.0460639953307
2003-01-31,0.0490144441522,0.0501329450113,0.0557874220862,0.0180255475544,0.0752690136309
2003-02-28,0.0499062307064,0.0406263538686,0.0413070593281,0.0969401974888,0.0239618989012
2003-03-31,-0.0265870233674,-0.0616139094066,0.0312919058125,-0.0472301714351,0.0224209622329
2003-04-30,-0.000196539035637,-0.0157596503616,-0.1149824898,0.0243027889939,0.0904782079908
2003-05-31,0.0651037735738,0.00953318736585,-0.0460744418367,0.180272778081,0.134862185998
2003-06-30,-0.022558400111,-0.0183457835139,-0.0411063919545,-0.0654664808478,0.0294111147087
2003-07-31,-0.0718800825034,-0.0279083210128,-0.0652113137091,-0.177955145184,-0.0499105308435
2003-08-31,-0.0207635143304,-0.00460392077233,-0.0333529686601,-0.0175423924549,-0.0471301593976
2003-09-30,0.059499229848599997,0.0456108337044,0.00894942225148,0.111518846483,0.0688337931473
2003-10-31,0.0356398037415,0.0976456947244,0.0983920191702,-0.118262449387,0.0312913010936
2003-11-30,0.0192538163661,0.0188648067797,0.00881777451952,-0.0148490562794,0.0648036456229
2003-12-31,0.0740312388359,0.0835666204267,0.0782979229267,0.03145752868,0.0978819819216
2004-01-31,0.00831966077671,-0.010677021825,0.0336145587389,0.0454673510298,-0.0129014785989
2004-02-29,0.0587351874022,0.093599582658,0.0569376916297,0.0361480125654,0.0148239581264
2004-03-31,0.00391589331474,0.0139871710767,-0.0421034683105,0.0495923890092,-0.031195011326
2004-04-30,-0.0445723641091,-0.0242138930526,0.0226205470668,-0.117239155396,-0.0569616323761
2004-05-31,-0.0144677693417,-0.0166079484187,-0.00239148895326,-0.0451294772675,0.0139722287741
2004-06-30,-0.0158448600425,-0.0423200538501,0.0585120653662,-0.0192561503601,-0.0149666019732
2004-07-31,-0.00689842155306,0.0141911452746,-0.0696716707169,-0.00155637127714,-0.00778483946783
2004-08-31,0.00365464527835,-0.021453961308,-0.0180280823706,0.0577188278622,0.0115643730552
2004-09-30,0.058814122137,0.0822959281172,0.0537935918791,0.0203647404349,0.0572694047139
2004-10-31,0.0112223411198,-0.0182170805113,0.0649585478533,0.0602024922517,-0.0232628010608
2004-11-30,0.0523725398493,0.0438849506218,0.0913160166595,0.0156405090141,0.0799331441015
2004-12-31,0.00896577055112,-0.0275769416833,0.107511907968,0.0390502281026,-0.0244499037233
2005-01-31,0.023267469828,0.0407163011347,0.0317824187151,0.046683849137,-0.0433841487022
2005-02-28,-0.0134010049235,-0.0435952387961,0.0867171356927,-0.0855998742825,0.0501142991653
2005-03-31,0.00567629181766,0.0227297256528,-0.0182844268079,0.0321954561185,-0.0391891315427
2005-04-30,-0.0368072435047,-0.0335429687628,-0.145904888024,0.0265252200622,-0.0301227284632
2005-05-31,0.0258171319581,-0.0260620142018,0.149917924988,0.104842532286,-0.0491110208502
2005-06-30,0.0505092296483,0.0188503565585,0.111385529139,0.0770608565926,0.0394054886873
2005-07-31,0.00348434342283,0.0155043822269,0.136044233814,-0.105547907377,-0.00185738027864
2005-08-31,0.022144319316,0.0203210953613,0.00997368474901,0.067648803911,-0.0143777818273
2005-09-30,0.0159647903021,-0.00463871140878,0.179303093681,-0.0813106058662,0.040049745372
2005-10-31,-0.0224097051255,0.00386300746894,-0.106920357031,-0.0537857226586,0.0224185442758
2005-11-30,0.0377488178033,0.0234688411617,0.129002118603,0.00140251058855,0.0372439616358
2005-12-31,0.0187721418189,0.0167002387704,0.105952165624,0.0142650242769,-0.0375863592675
2006-01-31,0.0388701082053,0.0800492970207,0.12868523766,-0.0277753871075,-0.0386503299275
2006-02-28,-0.00404421217174,-0.0493080531708,0.0447318878604,0.0232472996695,0.0203355903075
2006-03-31,0.0509153882861,0.0879136520309,0.0870643848666,-0.0418566480654,0.050310152742
2006-04-30,0.0248479541906,0.0876151945103,0.0187930490286,-0.0375387594114,-0.0285597411753
2006-05-31,-0.0287626564801,0.0106705777016,-0.161672423513,-0.00216053628038,-0.0367657631183
2006-06-30,0.00369537986405,-0.0243220293393,0.0234618058648,0.0502501090009,-0.00552891112817
2006-07-31,-0.00706818541286,0.0143757970783,0.0140797868245,-0.0787582303504,0.0118470857757
2006-08-31,-0.0137547171227,0.00170848055681,0.0610759967059,-0.11827476955,0.0124259089433
2006-09-30,0.0139593093092,0.0439122008412,0.0537882753666,-0.0437242155563,-0.0133277130268
2006-10-31,0.0160608162791,-0.0157971284257,0.0759563381699,0.0184517449324,0.0322648915627
2006-11-30,0.00951616077912,0.00497564684268,0.00887136152472,-0.0146853900753,0.0452991348517
2006-12-31,0.037558720806,0.00404117046575,0.091077943442,0.0567064378542,0.0437110443739
2007-01-31,0.0267549362159,0.00159736229669,0.0470598250665,0.0642976971648,0.0211700930552
2007-02-28,-0.0343807065971,0.013242928414,-0.0453038175747,-0.113259766208,-0.0359833288081
2007-03-31,0.019407304997,-0.0177638491931,0.0648443429722,0.0524008461146,0.0239288320183
2007-04-30,0.0505929616657,0.0279596551653,0.0940836376151,0.0282528828941,0.0874433197069
2007-05-31,0.0217605851163,0.0113568433602,0.0782007533526,0.0426201482746,-0.0223599176367
2007-06-30,0.0214990905268,-0.00666167871576,-0.0206293508349,0.0577188973123,0.0701788360157
2007-07-31,-0.0546226372931,-0.0415244427185,-0.114164729328,-0.057815451357,-0.0327035755136
2007-08-31,-0.022848362142,-0.00440232334499,-0.026118715888,-0.00628223450927,-0.0752343126952
2007-09-30,0.0411919359972,0.0233223940529,0.036596525127,0.037057614836,0.0848564259631
2007-10-31,0.0494080275252,0.0560720569953,0.0498832266949,0.00786714082137,0.0807261964704
2007-11-30,-0.0236360388151,-0.00441435229672,-0.0672027974308,0.0217986577218,-0.0786252641384
2007-12-31,0.0284454776095,0.039617515809,-0.00489405846618,0.0352458538551,0.0237389790013
2008-01-31,-0.032575099817,0.00559899599999,-0.164004019791,-0.0241449420369,-0.0194842723991
2008-02-29,0.0939174198701,0.161688153168,0.0234791771053,0.068261850964,0.0389981683286
2008-03-31,-0.0276668141128,-0.0861481335818,0.046600272002,-0.00802249037285,0.0123141595208
2008-04-30,-0.0217593211267,0.027147696027,-0.0975246708063,-0.0869001950516,0.00781993691081
2008-05-31,0.00122034259518,0.0347182668824,-0.0186143972452,-0.0607430889655,0.0162275997584
2008-06-30,0.0792888456349,0.0811405447811,0.179298628086,0.0521843949993,0.0299412653598
2008-07-31,-0.0350605534464,-0.0910003035771,0.0481430482675,-0.00416491587866,-0.0190540285024
2008-08-31,-0.0355209029684,-0.043356392641,-0.0193204490836,-0.000300896189967,-0.0701552713802
2008-09-30,-0.014832648093,-0.0663232038158,0.201965015821,0.00108412260142,-0.0916929528352
2008-10-31,0.0895220720181,0.0144657311696,0.205630211789,0.0471626383522,0.198443035358
2008-11-30,0.0797285126098,0.045542496617,0.0369893158909,0.205328301022,0.0440885046882
2008-12-31,0.06105732976,0.0324534191742,-0.0059764606025,0.129447960599,0.0944506436276
2009-01-31,0.00265201687289,0.0210111954173,0.0544313718094,-0.0675271668703,0.0031265926368
2009-02-28,0.0254357805922,0.0251968240872,0.0793835203879,0.0149348953556,-0.00317115223808
