date,SP1 Index,TU1 Comdty,FV1 Comdty,TY1 Comdty,US1 Comdty,CL1 Comdty,HO1 Comdty,NG1 Comdty,HU1 Comdty,GC1 Comdty,SI1 Comdty,PL1 Comdty,C 1 Comdty,S 1 Comdty,SM1 Comdty,BO1 Comdty,W 1 Comdty,CT1 Comdty,KC1 Comdty,CC1 Comdty,SB1 Comdty,LC1 Comdty,LH1 Comdty,AUDUSD Curncy,USDCAD Curncy,EURUSD Curncy,USDJPY Curncy,NZDUSD Curncy,USDCHF Curncy,GBPUSD Curncy
1988-03-31,,,,,,,-0.05812085699418565,,,-0.1255613242532533,0.1501717412819468,0.06992129576822174,0.14587745541267924,0.19734422880490296,0.13892878125203995,0.09360754672760298,-0.08520459360017839,,,,,0.12936068273693666,,,,,,,,
1988-04-30,,,,,,,0.047742886244934224,,,-0.11089996367975925,0.06475720059015973,0.04995172191824911,0.047523504520842176,0.22966974242046387,0.12302620408625276,0.13464284929580558,0.08530645203302857,,,,,0.11888927911903656,,,,,,,,
1988-05-31,,,,,,,0.06071231206052175,,,-0.018755846266241525,0.09007779637888103,0.10645217240482178,0.1308701278761159,0.21055581503970108,0.08765887999114837,0.13267342724304618,0.1650937270011689,,,,,0.07739165940165753,,,,,,,,
1988-06-30,,,,,,,-0.05054320262659157,,,-0.1211249958785321,0.10945348793292291,0.09416169083499194,0.1280989981321107,0.15221783229560984,0.05408018118794106,0.10778757002915834,0.1696010772597206,,,,,0.06086590499098016,,,,,,,,
1988-07-31,,,,,,,0.0002351411538514738,,,-0.10703677662825903,0.09938539234837296,0.05245705588171341,0.12366360804781547,0.19026197878158932,0.042631054306118826,0.06904421319298093,0.11369014937806471,,,,,0.11721998461919472,,,,,,,,
1988-08-31,,,,,,,-0.061231729814105296,,,-0.0947199416676599,0.03495511903213217,0.21689124429159384,0.07769838050363528,0.1590415834707874,0.04188140975584362,0.04671784318712571,0.17573861661452903,,,,,0.10031973005816491,,,,,,,,
1988-09-30,,,,,,,-0.06815729124510994,,,-0.1829302569212883,0.02238013259587561,0.06239159986874795,0.07745764797223624,0.13830353430353431,0.04153303824644173,-0.01352457043846561,0.15043061933808852,,,,,0.1360275930302864,,,,,,,,
1988-10-31,,,,,,,0.03179092904649055,,,-0.16766939724290528,0.06044836798699036,0.10877544210877545,0.062098026169882456,0.07551640286103664,0.03957968476357268,-0.02193773068952409,0.06776131244156065,,,,,0.11205019692262531,,,,,,,,
1988-11-30,,,,,,,0.004247719264372255,,,-0.07921179342621691,-0.01024104320337197,0.33499800239712346,0.01408645341981132,0.06499314599040439,0.01233579415915753,-0.021677000581282697,-0.0018202430184100019,,,,,0.07745861611279457,,,,,,,,
1988-12-31,,,,,,,0.03841063144243753,,,-0.09796963288395938,0.017331631024577084,0.13861137607309604,0.09788578804468777,0.0949891211727624,0.11446218908241056,0.05192211682476285,0.17005809438006772,,,,,0.119549500550522,,,,,,,,
1989-01-31,,,,,,,0.018222722159730035,,,-0.1932898996011068,0.03241733738240354,0.0795595617207319,0.06092800124303222,0.02726016751575857,0.055749486652977416,-0.011738001780765228,0.16795468653010553,,,,,0.12278884941898971,,,,,,,,
1989-02-28,,,,,,,0.10108774966485093,,,-0.1691338810669948,0.06142965944946143,0.07892812369410782,0.049498324148986125,0.024015327036178934,-0.02529933512720853,0.040049530792856884,0.05762481986945834,,,,,0.1268939604477695,,,,,,,,
1989-03-31,,,,,,,0.1047828993730011,,,-0.18652726261694236,0.0840963038318074,0.0317935782227127,-0.020318945567964583,-0.026589264619019493,-0.05185771732886177,0.0012298171142936486,-0.04248827433987373,,,,,0.04524768471112931,,,,,,,,
1989-04-30,,,,,,,-0.031002870636170014,,,-0.18085560989506672,0.06458246758090123,0.2217067699836868,0.0547178729689808,0.02563578588141533,-0.02851940685236086,0.021480190047778118,-0.025706071368171823,,,,,-0.05553177699240581,,,,,,,,
1989-05-31,,,,,,,-0.06158511832270697,,,-0.14188944533265,0.0667117912947709,-0.01465413352615088,0.011408010012515644,-0.05083803570304798,-0.07818366311516997,-0.06276038884734537,-0.058723031100225274,,,,,-0.10566979674313562,,,,,,,,
1989-06-30,,,,,,,-0.024332646931026013,,,-0.08286561339938425,0.025457809276247537,-0.018857611369226566,0.04378959895597374,0.01909501215137137,-0.015744891285274457,-0.05787591103461259,-0.02540977635317258,,,,,-0.017893560553149883,,,,,,,,
1989-07-31,,,,,,,-0.03290485959738428,,,-0.10042554913372763,0.005613908004346252,-0.07228982918387854,-0.025202021566984676,-0.061318884630633015,-0.05131155085135757,-0.045519898000705314,-0.06318706416151527,,,,,0.02832854229625808,,,,,,,,
1989-08-31,,,,,,,0.14273589252370444,,,-0.16203582489862384,0.0004880255201637861,-0.1445198355703036,0.06284511664407505,0.002922060188978098,-0.05046758543102236,0.002835393102598083,-0.0440630223487897,,,,,-0.03689417433426455,,,,,,,,
1989-09-30,,,,,,,0.2323924541416423,,,-0.07912225025090189,0.11281224818694602,0.038320750400366047,0.06777127282335109,-0.051966062088470065,-0.033967729877896834,-0.0035996303082386134,-0.01967288318012598,,,,,0.10001795117280995,,,,,,,,
1989-10-31,,,,,,,0.15438169478889144,,,0.018519008614415584,0.09641513260178905,0.09834629284853795,0.16158720962733708,0.009068712940355772,-0.018032949912155666,0.03444589066567497,-0.07279150608327666,,,,,0.06777512030660174,,,,,,,,
1989-11-30,,,,,,,0.14046996366058398,,,0.12138685291589683,0.27503619624443243,0.2274411094224924,0.06754257143818033,0.028289782506649975,0.0035559652964127554,0.047296222951388384,0.12340701699181876,,,,,0.1021269019543394,,,,,,,,
1989-12-31,,,,,,,0.09669515145946277,,,0.09541446091260244,0.13503368725156312,0.10742260350615442,0.09965551328520504,-0.007792593850857822,-0.05562042792870145,0.019809114839924116,0.07578210292512141,,,,,0.16529315427448413,,,,,,,,
1990-01-31,,,,,,,0.01294723653069748,,,0.048282497689288904,0.096100848296947,0.16770517122010972,0.13608084550010896,-0.08358476039867663,-0.11487846648439143,0.018561700098041815,-0.10351671180027451,,,,,0.13772046972139074,,,,,,,,
1990-02-28,,,,,,,0.029094998257784537,,,0.024409448818897637,0.09322869672870722,0.10897778967085897,0.23100505169433916,-0.04069616330447648,-0.0865482535609898,0.1439185031564074,-0.008138963238105642,,,,,0.06795694577795745,,,,,,,,
1990-03-31,,,,,,,-0.04801606621226875,,,-0.10314864911139267,0.0733656027219702,0.0033472311938457923,0.26852217510001547,0.06962534444691666,0.007464280945386567,0.09987596011640666,-0.05867819641754169,,,,,0.1629429778351074,,,,,,,,
1990-04-30,,,,,,,-0.03172694248484322,-0.020307692307692308,,-0.11543595925599308,0.0675968221414292,-0.0998477002741395,0.29020886303015175,0.13128580404331597,0.09610821653090677,0.14551511602231162,0.005758608532142437,,,,,0.0376772578607441,,,,,,,,
1990-05-31,,,,,,,-0.022167621574020722,-0.011373329542223486,,-0.12881242532855436,0.23389931242250664,0.15759873617693523,0.21433253407423383,0.09366256352527551,0.07532835436518157,0.08873423652051693,-0.07345780642449294,,,,,0.12707715224106564,,,,,,,,
1990-06-30,,,,,,,-0.020711748853313346,0.0,,-0.14155267428795634,0.09536324201805463,0.051810009718172984,0.2616816036122323,0.10847648857184451,0.03507790180543693,0.12699209066225947,-0.014157188421496058,,,,,0.017077045274027005,,,,,,,,
1990-07-31,,,,,,,0.12315760271336906,0.005930854911037176,,0.021643096145486894,0.05350726604918556,0.09503087327256689,0.07167832999529027,0.06135804684448854,-0.08433062961133332,0.0792771370823921,0.04066510614254581,,,,,0.14109697933227344,,,,,,,,
1990-08-31,,,,,,,-0.0050720795526165725,0.02300518134715026,,0.0835992756624197,0.08155800821355236,-0.0006699147381242388,-0.015684618368780046,0.12103499337541891,0.05010870327512448,0.05536693653695482,-0.001811819457519939,,,,,-0.034707823496773066,,,,,,,,
1990-09-30,,,,,,,0.011009410578047708,0.07436248502481602,,0.18433373349339735,0.09435010402256909,-0.08363710004050223,-0.04179618008718941,0.06531747647155749,0.01904475606090078,0.03896771540201522,0.08245979501708191,,,,,0.07105155699399586,,,,,,,,
1990-10-31,,,,,,,-0.020498110363166216,0.07260656883298393,,0.013812492360347145,0.11706220502382177,-0.03897316219369895,-0.010335221843922002,0.032763543969226656,-0.02738772505187069,-0.07328090191879284,-0.02805111142573977,,,,,-0.015558907918478422,,,,,,,,
1990-11-30,,,,,,,0.019953918081560523,0.06680006156687703,,0.011074490416495008,0.1348175885601096,-0.021155202256554907,-0.023536110393400894,0.002927584621712516,-0.09406317225457789,-0.032396251673360105,-0.0583151586800106,,,,,0.02667955929017936,,,,,,,,
1990-12-31,,,,,,,-0.06787311578598641,0.04589585172109444,,0.044624105566397176,0.1589936331408653,-0.04263782708682951,-0.016373102374464772,-0.027135807766573698,-0.11858964318160459,-0.04571538398176876,-0.10623350080899259,,,,,0.0150942339466241,,,,,,,,
1991-01-31,,,,,,,-0.043472999139414804,-0.019502868068833654,,-0.13110721314280824,0.08770033212223882,-0.12157111181501426,0.19137707047742775,-0.005113755911922644,-0.0788202884459569,0.03686003989361702,0.017359273881720868,,,,,0.05860734253430817,,,,,,,,
1991-02-28,,,,,,,-0.03335560279380504,-0.09229635090305935,,-0.1513389441469013,0.13556146688333867,-0.03328299607369375,0.14531500340693543,0.052103133099904504,-0.018659770799226077,-0.008774108103633806,0.025152666070896633,,,,,0.13023450586264657,,,,,,,,
1991-03-31,,,,,,,0.00011749807433711503,-0.1034911748697613,,-0.19001180015798558,0.22037309536241514,-0.08532963769550585,0.10161866396280361,0.00018673787604339787,-0.11188088835063847,-0.03583428115726033,0.1495601173020528,,,,,0.13319420035149385,,,,,,,,
1991-04-30,,,,,,,0.04514290585384269,-0.10062630480167015,,-0.19784322241422328,0.19234366297825836,-0.07148337595907929,0.05698670648439425,0.036866088490371894,0.04599114164331556,-0.10350055315022468,-0.0009522801819913237,,,,,0.01577816485067321,,,,,,,,
1991-05-31,,,,,,,0.04629917759502111,-0.11560693641618497,,-0.10181997048696508,0.1752874434972545,-0.043084413746249224,-0.06486377969720117,0.039343889473235354,-0.028750755316453228,-0.10395192531449769,0.12801993887352642,,,,,-0.012822031778629069,,,,,,,,
1991-06-30,,,,,,,-0.0006717060387318946,-0.050737134909596665,,0.10638931184100563,0.28684053436528684,-0.14386873920552676,-0.0999294983941301,-0.012336741772991886,-0.08921921402869219,-0.10865946145918665,0.04837689713322091,,,,,-0.14852113819937685,,,,,,,,
1991-07-31,,,,,,,0.0900472272603808,-0.05681762184004337,,-0.03206080694936564,0.08598452278589853,-0.15900303061970947,0.15944663960469113,0.07084027286623623,0.06690685479307353,0.0011458459713403703,0.13561258728575315,,,,,-0.11190119226101235,,,,,,,,
1991-08-31,,,,,,,0.10268703311405954,0.0322844670789378,,-0.2280425583139648,0.011718572402818822,-0.05860880146015007,0.11748162107609376,0.18692974452554745,0.08338400354965407,-0.02553099263112267,0.19850506380589067,,,,,-0.14683824322866085,,,,,,,,
1991-09-30,,,,,,,0.0939226119899361,0.0720201807862098,,-0.1159503186795228,0.2162569973968532,-0.02565796718423081,0.11877543969988351,0.13842952971984074,0.08650194232241108,-0.0360621521335807,0.23473750613303426,,,,,0.022480434996417182,,,,,,,,
1991-10-31,,,,,,,0.10307306251591082,0.16212029945787798,,0.0355195342484872,0.18928605715382893,0.136664162283997,0.15898027304871412,0.09300526428114107,0.06063198722336299,-0.07142510867281807,0.24247276878438584,,,,,-0.031309284173026516,,,,,,,,
1991-11-30,,,,,,,-0.007908634236400326,0.01904052760344644,,0.24451063240285378,0.13619200394866732,0.15008217540714178,0.022949715933885534,0.04806918222660815,0.01681442983797004,-0.09470093653690793,0.25784421950717534,,,,,0.04067182611559361,,,,,,,,
1991-12-31,,,,,,,-0.019091397423365828,0.05487140366172624,,-0.040317493692178304,-0.010491207418192332,-0.12803517521984512,0.101004702864472,0.02302266528731308,-0.0076205978100029595,-0.1313537764210721,0.18400563476804171,,,,,-0.022314735294545772,,,,,,,,
1992-01-31,,,,,,,-0.012758451739343458,0.057759988958664,,0.008869244219933943,0.22965861557144784,0.04880715066555205,0.20884051643042495,0.14055924195089206,0.08970061264593689,0.002956027325573172,0.1423263465411124,,,,,0.14538437148074043,,,,,,,,
1992-02-29,,,,,,,-0.04291731087060831,0.013281221727644484,,-0.06049683768738281,0.2192290570388211,0.17337685890460647,0.18168933343180804,0.21572336436192277,0.021816289744113877,0.03508915761426522,0.06359851988899168,,,,,0.14265599602439202,,,,,,,,
1992-03-31,,,,,,,-0.0183953770287288,0.14012779349588328,,-0.12166933570009068,0.24969804421297578,0.12587305242152122,0.09737306763720226,0.203217049108505,0.07184683894947227,0.018936160979067515,0.07244071976127084,,,,,0.2069186750416507,,,,,,,,
1992-04-30,,,,,,,0.032214971390741004,0.1096660421029428,,-0.15809327846364885,0.07719557975995348,-0.05166211858099727,-0.022097041023600612,0.15296054063939665,-0.05623264702700754,-0.0122628937593921,0.14036645411251916,,,,,0.18405286663519843,,,,,,,,
1992-05-31,,,,,,,0.022114850488937333,0.0659185352374122,,-0.15438572596022881,0.159725208941171,0.4048658084224307,0.05719317641311754,0.26393239075579766,0.1083297066759509,0.11269669266342089,0.08760032948297991,,,,,0.11649970231161502,,,,,,,,
1992-06-30,,,,,,,0.02302763110678218,0.038291098395215765,,0.04015927689168733,0.07679484468108928,0.3803407737324564,0.004246433276340499,0.18088907787450859,0.09552292615777916,0.051551087469295466,0.1384806497849976,,,,,0.18810177217545002,,,,,,,,
1992-07-31,,,,,,,0.06869142622207698,0.09973801704734142,,0.22612649487471526,0.11446506617801824,0.37639724849527084,-0.0771173344389582,0.05147561558130169,-0.08096412451723978,-0.09870631225319738,0.08976777363874137,,,,,0.16236363636363638,,,,,,,,
1992-08-31,,,,,,,0.059879975677890676,0.07737452999836521,,-0.13740450331659101,0.09042325780247969,-0.018934584598399116,-0.0687130609479758,0.02744285536147641,0.006678719239791421,-0.04988228369629193,0.06250229990800368,,,,,0.09750785128153176,,,,,,,,
1992-09-30,,,,,,,0.1307854778892049,0.10628026044855028,,-0.025203899547337965,0.16070608855318616,0.2730221317730857,-0.05908006290786168,-0.009173183375801775,-0.03116054311001392,-0.03818607982290514,0.11309411275380951,,,,,0.1214216457647863,,,,,,,,
1992-10-31,,,,,,,0.12246176986713463,0.07046590733391743,,-0.1407019930867103,0.1936203710041755,0.13769287288758267,-0.08348130767035546,0.041422742593578143,-0.03145629410425677,-0.018229578757476977,0.12302634094123945,,,,,0.17642956764295675,,,,,,,,
1992-11-30,,,,,,,0.05283350480109739,0.01948800890880407,,-0.18781142552448196,0.19925857275254866,0.27144160583941607,0.02163361794946953,0.08306874209453007,-0.030060532853828942,0.13241850787674625,0.1655669731386335,,,,,0.17977644227219705,,,,,,,,
1992-12-31,,,,,,,0.03201376936316695,0.03571949689205358,,-0.1750060362920451,0.13551501289859313,0.4449865820931935,0.01633175038894817,0.11952854614720729,0.14780597282077407,0.11315083755457384,0.07314835044789163,,,,,0.17311208419758778,,,,,,,,
1993-01-31,,-0.05762039660056657,0.05606234434899404,-0.0021809053110535812,0.10650992454672131,,-0.02565795679652863,0.038438265815508424,,-0.19414320663088327,0.20030520334483015,0.5083655083655083,0.018595452364512995,0.128488479484729,0.08870500620604055,0.14593318756425666,0.16823261981435877,,,,,0.09701698577516356,,,,,,,,
1993-02-28,,0.012799627647195718,0.046322007371131416,-0.00575475055814147,-0.006707755132907324,,-0.017797552836484983,0.14132309923244243,,-0.08149924537735762,0.013134507275132275,0.22600073448402497,-0.010684933655384423,0.07715419408566157,-0.08924528301886793,0.039818021881356865,0.030055365146322174,,,,,0.046280446828204445,,,,,,,,
1993-03-31,,-0.049141925956103276,-0.07666076202986817,-0.02534644083856449,-0.05211590880661405,,0.01604429222225917,0.1282336606978786,,0.17802122024229317,0.2940903548808252,0.48085513720485,0.13599558622404576,0.15386538433258334,0.11858989424206816,0.05267907673952613,0.03312638885707086,,,,,0.12979565636032953,,,,,,,,
1993-04-30,,-0.042327710541167615,-0.11445188666444633,0.02594937004090886,0.033530481271847705,,0.020557393812523514,0.07248204699705972,,0.319530433896405,0.3107613369730944,0.5638226402418542,0.09548490195994651,0.2137751144504099,0.06528845571765846,0.08493013383644832,-0.07011605415860735,,,,,0.15304116473283572,,,,,,,,
1993-05-31,,-0.014648858250753986,-0.13377275619444154,0.013617106245550674,-0.03751608682016287,,-0.05982315556783642,0.04137672626057167,,0.3046181172291297,0.25465072842734404,0.4064388311045072,0.07894058623415003,0.26482570348593026,0.20300864423904502,0.027372291949796148,-0.10373678557295495,,,,,0.13590916561661096,,,,,,,,
1993-06-30,,-0.19581430745814307,-0.10092054757294745,0.02501143677614266,0.02949143125032556,,-0.060726961618933865,0.041225046099575086,,0.28007922288304893,0.2403523082600167,0.4481742164470914,0.03968393011962679,0.26935645977647915,0.18032222132907685,0.085133353615252,-0.06327174735598663,,,,,0.17294341709160166,,,,,,,,
1993-07-31,,0.06165093567570517,-0.02941272505240611,-0.007433085136394334,0.03796225065361611,,-0.04577347143334447,0.012348947435842693,,0.29766216161534415,0.26106467717507154,0.5247850740808487,0.14289230680127563,0.2341796560359683,0.12217378537709213,0.1236597391250078,0.1509287027985353,,,,,0.04787889456081676,,,,,,,,
1993-08-31,,0.11280039234919079,-0.0414950740960663,0.021398961795570826,0.03952037987347506,,0.10242472971805623,0.10988174872396411,,0.2051525469976636,0.2995461118251928,0.35525878310983044,0.07601071036323845,0.20625223152298963,0.023261928484445922,0.04894054511250784,0.14183831230362576,,,,,0.03093012906097018,,,,,,,,
1993-09-30,,0.20058848858906272,-0.06209199053515283,-0.01749453832188062,0.019989299090422685,,0.004129238315225141,-0.004774871070679015,,0.10463819245385803,0.2598949941358938,0.29060780312867124,0.12510791804308616,0.14500160902568762,-0.049393739404997604,0.08153767690934591,0.17619778287329965,,,,,-0.08437529315589863,,,,,,,,
1993-10-31,,0.1593704714723823,0.030389904817882483,-0.04599116647523416,-0.01930533390276248,,0.018245009368277394,-0.06322462458119411,,0.20056206996802015,0.25008316008316006,0.41853549746004215,0.210410610585423,0.09933463489804047,-0.011989464994693187,0.02506559654267634,0.26062397474387944,,,,,-0.062320115722445085,,,,,,,,
1993-11-30,,0.3013849476938715,0.15473738007049562,-0.04524640546091952,-0.055388023333087205,,-0.009392220639230129,-0.027162543582932092,,0.16681501613725158,0.22166670258388466,0.415242466332508,0.1710045112781955,0.1831318248070536,0.14287914327007367,0.18991897152686615,0.2846893575133457,,,,,-0.11280133743411733,,,,,,,,
1993-12-31,,0.18444266238973536,0.23658778312262804,-0.07062139216378946,-0.0450812357548503,,-0.02815168968965757,-0.009323762995959974,,0.2864301488298185,0.2816209865502306,0.5619653965785381,0.1991257058423205,0.25044358749911283,0.11745362466629237,0.23530715451413375,0.2846629904391637,,,,,-0.12652744725794807,,,,,,,,
1994-01-31,,0.00608421443145984,0.24213163125217713,-0.010892529087568891,-0.0014058501185567264,,0.004066358102838855,0.07634092039699562,,0.19265943424921422,0.31558684512566537,0.46541135573580533,0.14518531039527638,0.2678260374565948,0.032693869613461914,0.1962876289756409,0.14450160644945104,,,,,-0.04203009996704383,,,,,,,,
1994-02-28,,0.01570282598437582,0.1855347338808476,-0.018368275113334605,-0.07341581021628836,,-0.003942084125977595,0.07863329291529535,,0.08702175543885972,0.2964791049687397,0.4995292535305985,0.07072187506450843,0.1770470183836324,0.0022931714450303542,0.13056615468050903,0.13447823233428133,,,,,-0.06868775629759813,,,,,,,,
1994-03-31,,0.019539359597489193,0.1556943877604412,-0.038406345233759485,-0.04036684920997827,,-0.03603935337651763,0.020340832337507143,,0.1608439986163957,0.377983268036475,0.5412703028288954,0.062154243675739886,0.2518640737568643,0.06962033453760012,0.15386900929988412,-0.05544317384304174,,,,,-0.02803600775098727,,,,,,,,
1994-04-30,,-0.01794168280611147,0.1631156204896527,0.04485728885320096,0.001383938015393345,,0.05411792822337586,0.08636149126946673,,-0.1784783741532048,0.2979790079619578,0.3802000560904927,0.010087184112331334,0.09054095023604314,-0.1017200911636978,0.07868056547194059,0.01782001782001782,,,,,-0.13923743343094266,,,,,,,,
1994-05-31,,-0.04121549893842887,0.15722046914412344,-0.050658007945473996,-0.013326861927722866,,0.08171944141141314,-0.08510228899527424,,0.14522454655299272,0.43020689547606233,0.43697251432955725,0.10242566324879428,0.26542332819886333,0.166515260556152,0.15020092590416656,0.22115466734990177,,,,,-0.1562058609766466,,,,,,,,
1994-06-30,,0.09445455818512813,0.15779530191991528,-0.0432072502261565,-0.010458780528004809,,0.06738485298125549,0.0852617914322804,,0.10704664395939564,0.3926401160178756,0.42290295131891265,0.05446438769337501,0.21968219723685847,0.08057912614462655,0.01365465875891816,0.13312072718939771,,,,,-0.07230831870117312,,,,,,,,
1994-07-31,,-0.13830861470495426,0.0650410135024489,0.01814863458815904,0.017235414874392903,,0.02920383639468267,-0.12632666395888886,,0.0763937790475424,0.39155619452013574,0.5661966604823747,-0.03604175022619369,-0.00533620522122174,-0.06101169341476116,-0.05478883364891,0.17164230203019618,,,,,-0.035007011887442825,,,,,,,,
