date,XP1 Index,CF1 Index,GX1 Index,ST1 Index,TP1 Index,EO1 Index,IB1 Index,Z 1 Index,SP1 Index,NDDLAS Index,NDDLFR Index,NDDLGR Index,NDDLIT Index,NDDLJN Index,NDDLNE Index,NDDLSP Index,NDDLUK Index,NDDLUS Index,YM1 Comdty,XM1 Comdty,DU1 Comdty,OE1 Comdty,RX1 Comdty,UB1 Comdty,CN1 Comdty,JB1 Comdty,G 1 Comdty,TU1 Comdty,FV1 Comdty,TY1 Comdty,US1 Comdty,LAUTRTRU Index,LEATTREU Index ,LCANTRUU Index,LJPATRUU Index,LGTRTRUU Index ,LUATTRUU Index,LMAHDS03 Comdty,LMCADS03 Comdty,LMNIDS03 Comdty,LMZSDS03 Comdty,CO1 Comdty,QS1 Comdty,CT1 Comdty,KC1 Comdty,CC1 Comdty,SB1 Comdty,LC1 Comdty,LH1 Comdty,C 1 Comdty,S 1 Comdty,SM1 Comdty,BO1 Comdty,W 1 Comdty,CL1 Comdty,XB1 Comdty,HU1 Comdty,HO1 Comdty,NG1 Comdty,GC1 Comdty,SI1 Comdty,PL1 Comdty,CO2 Comdty,QS2 Comdty,CT2 Comdty,KC2 Comdty,CC2 Comdty,SB2 Comdty,LC2 Comdty,LH2 Comdty,C 2 Comdty,S 2 Comdty,SM2 Comdty,BO2 Comdty,W 2 Comdty,CL2 Comdty,XB2 Comdty,HU2 Comdty,HO2 Comdty,NG2 Comdty,GC2 Comdty,SI2 Comdty,PL2 Comdty,AUDUSD Curncy,AU0001M Index,USDCAD Curncy,CD0001M Index,EURUSD Curncy,EU0001M Index,DEMUSD Curncy,DM0001M Index,USDJPY Curncy,JY0001M Index,NZDUSD Curncy,NZ0001M Index,USDNOK Curncy,NIBOR1M Index,USDSEK Curncy,SK0001M Index,USDCHF Curncy,SF0001M Index,GBPUSD Curncy,BP0001M Index,US0001M Index,MXWO Index,SPGSCI Index,LBUSTRUU Index,VIX Index,.TEDSP Index
1985-12-31,,,,,,,,,0.04965415019762842,0.018623759677793617,0.07794455754852758,0.13663674064347475,0.04248133466877535,0.05251334296793386,0.026717572946478585,0.021294315243677087,-0.01204474930589583,,,,,,,,,0.032490974729241895,-0.01551280914812514,,,0.029788708001385444,0.04362801377726755,,,,,,0.030977673176006748,,,,,,,0.02697335760383912,0.46015128593040844,0.07735583684950775,-0.0831973898858075,-0.11215970961887478,,0.01741803278688514,0.06462925851703405,0.01715854495538771,0.11250654107796976,0.025392083644510732,-0.11596638655462177,,,,,0.025394859089501454,-0.02830343919697209,,,,0.030383529802424203,0.43029188419553877,0.05555555555555558,-0.08056872037914686,-0.05724164425662703,,0.034871794871794926,0.07368941641938664,0.04143646408839774,0.12577962577962598,-0.04107542942494402,-0.12612301313061514,,,,,0.023220287198288947,-0.03671497584541061,,-0.005985401459854156,,0.010476878612716956,,0.02404233291153801,,0.02688442211055264,,-0.009153884215734709,,-0.11873676781933662,,-0.0018435607058203685,,-0.007923515159452554,,-0.0100913022585295,,-0.029550033579583634,,-0.021374045801526798,0.044549415645233514,-0.0273863861877357,0.03056652490887002,,-0.06715958102279729
1986-01-31,,,,,,,,,0.002824193927983165,0.07504558427144437,0.05500933137683073,0.008256273018732996,0.049172435191030095,-0.011554428414822349,-0.02941853782397741,0.08358894397265004,0.02169690457494733,,,,,,,,,0.0017982017982018927,-0.02025931928687197,,,0.0010090817356205317,-0.0007334066740006806,,,,,,0.005151776900296001,,,,,,,-0.028520786335804127,-0.11131833063947938,-0.06614447345517838,0.053380782918149405,-0.04987735077677835,,-0.017119838872104776,0.0032941176470588918,0.02429149797570873,-0.0714957666980246,-0.04661325564457397,-0.28403041825095066,,,,,0.05345816973723938,0.028789161727349688,,,,-0.028037383177570097,-0.0895101414409557,-0.05947796320068466,0.0807560137457044,0.008964955175223999,,-0.02973240832507429,-0.0004606172270843478,0.021220159151193574,-0.07017543859649122,-0.1020249221183801,-0.2554369315935152,,,,,0.05374738727978512,0.028251420929454873,,0.05081509766485537,,0.01773328566321064,,0.022017524151876078,,0.024712503058478053,,-0.03970037453183517,,0.07067067067067079,,-0.016160949868073926,,-0.0056105610561056896,,-0.011650485436893177,,-0.02283737024221466,,0.006240249609984483,0.012631086507348677,-0.11273209549071617,0.005563538557901371,,0.17107001321003956
1986-02-28,,,,,,,,,0.06078385355550342,-0.03634603862285113,0.09960608200130405,-0.02181979680757684,0.21285092236623382,0.04382091030260904,-0.022239048625094848,0.17646762472133704,0.0828007442763532,,,,,,,,,0.02752293577981657,0.055785313849829876,,,0.063508064516129,0.11339449541284408,,,,,,0.04262959211858952,,,,,,,0.04660806103831483,0.1361749755164856,-0.06803355079217144,0.04391891891891886,0.05636833046471601,,-0.06557377049180324,-0.011257035647279534,0.05797101449275344,-0.1514690982776088,0.029793735676088673,-0.2958045671800318,,,,,-0.022362385321100908,-0.0732510288065844,,,,0.05188992042440321,0.1250512505125052,-0.0718835304822566,0.0015898251192367763,-0.025444264943457084,,-0.07252298263534218,-0.023502304147465458,0.04675324675324677,-0.15292949354518381,-0.006938421509106729,-0.27827934147636746,,,,,-0.023236044205157236,-0.07250853519752887,,-0.019986023759608673,,-0.00934448113538966,,0.07100461639920863,,0.07043935052531025,,-0.061102444097763886,,-0.028982797307404717,,-0.05698960777740525,-0.005988023952095856,-0.04407567208762031,,-0.07269155206286848,,0.024079320113314484,,-0.023255813953488413,0.08785370548604421,-0.06335517994710826,0.03942547266598262,,-0.27129159616469256
1986-03-31,,,,,,,,,0.0663716814159292,0.08452424225032362,0.15936921068882293,0.0928448806226374,0.27355766724569053,0.2003282124996255,0.11070690786627813,0.26852089756766007,0.08367888228921494,,,,,,,,,0.02649456521739113,0.10306406685236769,,,0.03886255924170623,0.07910349373764003,,,,,,0.04162251265748251,,,,,,,0.0410459587955625,0.011410745803062117,-0.06899999999999995,0.4854368932038835,-0.07413441955193478,,0.02960526315789469,0.0275142314990513,-0.042963885429638915,0.14865671641791045,-0.09718100890207715,-0.21417797888386125,,,,,-0.029032258064516037,-0.08259325044404975,,,,0.039716312056737424,0.019233884029802306,-0.061764705882352944,0.4634920634920636,-0.03439701616245339,,0.016519823788546217,0.022652194431335593,-0.045285359801488734,0.14712778429073858,-0.11441048034934498,-0.2178072111846946,,,,,-0.028720626631853707,-0.08308501314636285,,0.015259555048488194,,-0.009219858156028327,,-0.0420771756978654,,-0.04885121570376971,,-0.01633896427582393,,0.028307336799537897,,0.038037682189832944,0.005271084337349352,0.023540031942226314,,0.03601694915254239,,0.019017980636238052,,-0.04761904761904767,0.09565771313302918,-0.017677387674932432,0.031056119571347907,,0.3390092879256965
1986-04-30,,,,,,,,,-0.025726141078838083,0.06766724976847427,0.08645717165083622,0.052649822263522106,0.04983640497624631,-0.02113437864248191,-0.006128722163328715,0.07728922271921679,0.004423914417364783,,,,,,,,,-0.005861775550723203,0.006865530303030276,,,-0.0048661800486617945,-0.01527183872938298,,,,,,0.004041146216017699,,,,,,,0.01689754909423047,-0.07037052067692062,-0.06874328678839958,-0.0631808278867102,0.006599208095028564,,0.014909478168264156,0.004616805170821747,0.022771633051398732,-0.030665280665280625,0.07806080525883319,0.2802303262955854,,,,,0.051344004832377,-0.007357212003872293,,,,0.013642564802182955,-0.07325890906201582,-0.06060606060606055,0.002169197396963085,-0.0630901287553648,,0.008667388949079147,0.017074296262113542,0.03053931124106546,-0.031170158405723014,0.15779092702169617,0.22671683913452467,,,,,0.04898446833930703,-0.00783788950487474,,0.03820761342885226,,-0.016607015032211958,,0.06470966359545738,,0.08325515947467155,,-0.056306306306306286,,0.09007490636704096,,-0.046917808219178125,0.05018726591760303,-0.04925373134328359,,-0.07310838445807777,,0.052595860196810174,,-0.07499999999999996,0.025516795865633046,0.021619595101224798,0.005299326472699928,,-0.284393063583815
1986-05-31,,,,,,,,,0.05430153321976139,0.03758216279178628,-0.07930556619475071,-0.09900303363622998,0.020023845997117373,0.03246248799554685,0.04506372957556937,0.012087929305590439,-0.033931268018121075,,,,,,,,,-0.0394674274845459,-0.03158554745669728,,,-0.0443154034229829,-0.06823821339950376,,,,,,-0.024909229080469553,,-0.01931255664784215,,,,,0.017964071856287456,-0.1793774828654997,0.014417531718569743,-0.14883720930232547,-0.05463286713286708,0.0,-0.005246589716684125,-0.03446691176470584,-0.06361323155216281,-0.061126005361930136,-0.24237804878048785,0.0719640179910046,,0.08465608465608465,,,-0.011490950876185013,0.027891554515311112,0.014150943396226356,,,-0.48078360998953196,-0.17863420071162184,0.012791991101223532,-0.17965367965367962,-0.058176820888685365,,-0.13856068743286787,-0.05580762250453719,-0.07440100882723821,-0.06803797468354422,-0.14735945485519586,0.06595092024539895,,0.0,,,-0.011674259681093258,0.028131021194605088,0.003512880562060783,-0.03044242998241098,,0.004294657155335502,,-0.06641175286778034,,-0.06884607057804715,,0.04116945107398573,,-0.026799518982992487,,0.12684153790873154,0.03922967189728954,0.054730983302411884,,0.06646442360728089,,-0.050741457124435896,,0.018018018018018056,-0.004787401574803063,-0.0574923547400612,-0.019113045844102894,,0.035541195476575194
1986-06-30,,,,,,,,,0.018986063421530863,-0.05168007346091674,0.003158592187627818,-0.015455954547103912,-0.14298731355337646,0.03629799906786424,-0.005185441256358225,-0.06264174749015028,0.03673353385595535,,,,,,,,,0.020099009900990117,-0.016429265134347726,,,0.036136872401662856,0.06058588548601862,,,,,,0.034060732017088036,,-0.01756007393715331,,,,,0.011029411764705843,-0.11426747526332581,-0.00909607731665718,-0.12704918032786894,0.04854368932038833,0.1537544696066746,-0.08333333333333337,-0.028557829604950014,-0.009510869565217184,-0.07538549400342665,0.013078470824949617,-0.10629370629370638,,0.0,,,0.01046207497820384,-0.03187855787476268,0.016279069767441756,,,-0.07258064516129026,-0.11649269311064714,-0.011532125205930832,-0.0963060686015832,0.07587548638132291,0.11397295556986475,-0.0822942643391521,-0.034598750600672745,-0.027247956403269713,-0.07413695529145459,-0.016983016983016963,-0.08992805755395683,,0.10418994413407834,,,0.010371650821088929,-0.0320464767616192,0.028004667444574194,-0.05498185877756068,,0.005291005291005346,,0.055938779909463276,,0.05626598465473154,,-0.061318051575931176,,-0.032656663724624835,,-0.04241071428571419,-0.022649279341111828,-0.03551857113862389,,-0.07085596069304367,,0.04054880119540871,,-0.008849557522123908,0.03816697259320212,-0.010707332900713906,0.02617710283614172,,0.12480499219968788
1986-07-31,,,,,,,,,-0.06461843409316159,-0.05003554177417824,0.07843719746298672,-0.0550832844096113,0.12077426743418163,0.06242948942722548,-0.04639558144323841,-0.00069984496060016,-0.05921323159866587,,,,,,,,,0.007570610501795638,-0.010285526207520768,,,0.005555555555555536,-0.017576898932831098,,,,,,0.006392362661902462,,-0.04233301975540926,,,,,-0.5326545454545455,0.017837837837837878,0.11417096959265627,0.028169014084507227,0.0194003527336859,0.07128099173553726,-0.23935558112773303,0.009309162175404229,0.034979423868312765,-0.020382952439777724,0.022840119165839168,-0.12754303599374017,,-0.25,,,0.043140638481449445,0.004900039200313566,0.07551487414187652,,,0.02329192546583858,0.02132561436672953,0.10666666666666669,0.052554744525547425,0.0678119349005426,0.07630057803468193,-0.07608695652173914,-0.003982080637132901,0.03081232492997188,-0.020782396088019572,0.061991869918699205,-0.12569169960474302,,-0.1968125474323299,,,0.044482463644140324,0.009486931268151144,0.06583427922814988,-0.116952155936208,,-0.0054073540014419885,,0.042564050219455085,,0.05150781421967876,,-0.06074481074481086,,-0.05328467153284677,,-0.011788211788211878,0.04424157303370779,-0.021324354657688005,,-0.0659615919844142,,-0.02643603133159267,,-0.0714285714285714,0.006127301548591646,-0.013775008199409577,0.008852248538703034,,-0.18169209431345357
1986-08-31,,,,,,,,,0.07077770714134357,0.047580329182464354,0.08530854064212479,0.14450295330435758,0.11214220245904372,0.09478864258251285,0.08989229814095734,0.11851983456391224,0.06454276140061177,,,,,,,,,0.01724304016954048,0.010142999667442698,,,0.031000613873542138,0.04696485623003199,,,,,,0.029179263861537352,,-0.0064984131781775645,,,,,0.09803921568627438,0.19047619047619047,0.05509783728115347,-0.20547945205479456,0.06877162629757794,0.032786885245901454,-0.06656580937972767,-0.06262135922330092,0.029158383035122526,-0.14501891551071877,0.003883495145631022,0.42600896860986537,,0.4065040650406504,0.3530331457160727,,0.07389026743865457,0.0039009167154282487,0.3382978723404255,,,0.10106221547799699,0.1820232517785878,0.06877510040160639,-0.14563106796116498,0.006350550381033049,0.03544575725026866,-0.027941176470588247,-0.041479260369815085,0.03192934782608714,-0.14794007490636696,0.0,0.4339963833634719,,0.348031496062992,0.33623014683847785,,0.07371007371007376,0.0030686612965094007,0.3482428115015974,0.01755852842809369,,0.006234142805364273,,0.02222439788525543,,0.028469750889679624,,0.004549886252843693,,-0.062259059367771874,,-0.016039897560318095,-0.03631472763954269,-0.012327981651376163,,-0.02205005959475559,,-0.0023466309084814174,,-0.11538461538461542,0.08547189819724288,0.09045560359161953,0.024850128939348348,,-0.5127118644067796
1986-09-30,,,,,,,,,-0.08727488620621415,0.05341987300266027,-0.08026762316308633,-0.06242194822108904,-0.09842894590130435,0.024581857741929447,-0.03538265310635336,0.008939389461863678,-0.05853102189781012,,,,,,,,,-0.026988636363636354,-0.08074074074074078,,,-0.032747841619529594,-0.057064388159902335,,,,,,-0.01635898126937063,,0.04236385762093087,,,,,0.3052721088435373,-0.0019330855018586668,-0.01854563201561732,-0.03831417624521072,-0.02994738972076083,-0.0569561157796451,0.14586709886547822,0.007767995857068888,-0.02768834513844176,0.052359882005899694,0.026112185686653744,-0.0710691823899372,,-0.04971098265895946,-0.04599029350589323,,0.0929396662387676,0.0928696327958034,-0.11844197138314783,,,0.2692943770672547,-0.04947152084556672,-0.0441521841240019,0.01948051948051943,-0.054270088346655365,-0.05497925311203333,0.13010590015128587,0.03076120959332629,0.0013166556945358732,0.08717948717948709,-0.014354066985645897,-0.05863808322824715,,-0.025700934579439116,-0.05449652388427917,,0.09280447495550481,0.08891013384321211,-0.11216429699842023,0.031059983566146032,,0.0005042864346949116,,0.0040226031989272215,,0.004070832485243203,,-0.0012940795858946696,,0.004110996916752319,,0.008219178082191858,0.006280530355896818,0.002902757619738905,,0.003656307129798808,,-0.02768817204301066,,0.0652173913043479,-0.041617819460726735,-0.034766697163769344,-0.009868958530766858,,1.8034782608695656
