date,best_family,lambda_L,lambda_U,lambda_L_t,lambda_L_cl,AIC_best,AIC_gauss,regime
1998-07-31,Clayton,0.3346826321521048,0.0,0.21070965396757552,0.3346826321521048,-7.585319422363078,-5.909023249202261,Tail-dependent
1998-08-31,Student-t,0.20675661498156478,0.20675661498156478,0.20675661498156478,0.2581911087433998,-5.099540461898364,-3.965188663370486,Tail-dependent
1998-09-30,Student-t,0.20440818873776584,0.20440818873776584,0.20440818873776584,0.22969343693277922,-4.383383107982734,-3.2532159087505432,Tail-dependent
1998-10-31,Student-t,0.21037837818936989,0.21037837818936989,0.21037837818936989,0.16508021161467873,-3.332930149186512,-1.3252925449797313,Tail-dependent
1998-11-30,Student-t,0.23140256637698536,0.23140256637698536,0.23140256637698536,0.19353005100946852,-4.649016364259117,-1.2578558807277864,Tail-dependent
1998-12-31,Student-t,0.219691287701161,0.219691287701161,0.219691287701161,0.18275056362213715,-3.962376994717544,-0.8239746542074879,Tail-dependent
1999-01-31,Student-t,0.23052364353022817,0.23052364353022817,0.23052364353022817,0.17177631351467643,-4.721672381122822,-0.8633603486185293,Tail-dependent
1999-02-28,Student-t,0.2421069825477101,0.2421069825477101,0.2421069825477101,0.18006810072944085,-6.48152046886038,-0.6769828164039966,Tail-dependent
1999-03-31,Student-t,0.21592783005837973,0.21592783005837973,0.21592783005837973,0.07728310798032824,-3.6129612256940815,0.49112635950322225,Tail-dependent
1999-04-30,Student-t,0.2045076847279734,0.2045076847279734,0.2045076847279734,0.05696466261812085,-3.0086787634201873,0.7796874454514175,Tail-dependent
1999-05-31,Student-t,0.2039294575045067,0.2039294575045067,0.2039294575045067,0.0644362929468575,-3.0022135555837357,0.6675379808856328,Tail-dependent
1999-06-30,Student-t,0.19108124667774687,0.19108124667774687,0.19108124667774687,0.04785817477448342,-2.393927630292911,0.9321036731622736,Tail-dependent
1999-07-31,Student-t,0.2006066623681562,0.2006066623681562,0.2006066623681562,0.06537873691549363,-2.734054519612272,0.6951752000224329,Tail-dependent
1999-08-31,Student-t,0.20379246160695685,0.20379246160695685,0.20379246160695685,0.06801340624201785,-2.8398546804717837,0.5803377446728486,Tail-dependent
1999-09-30,Student-t,0.1772072138557485,0.1772072138557485,0.1772072138557485,0.0982974299550749,-1.8720420111852407,-0.30441015259851234,Tail-dependent
1999-10-31,Student-t,0.15841844104226915,0.15841844104226915,0.15841844104226915,0.10760423724105005,-1.3283821844651627,-0.43583349630333057,Tail-dependent
1999-11-30,Student-t,0.15307489866855278,0.15307489866855278,0.15307489866855278,0.1106723773593714,-1.0946812749012729,-0.4107680697784004,Tail-dependent
1999-12-31,Gumbel,0.0,0.2681293201299466,0.23362720691448569,0.14547053907142618,-5.402431309287994,-2.5262801433604674,Tail-dependent
2000-01-31,Gumbel,0.0,0.2667901327412838,0.23065057900470026,0.14049682619829065,-5.345136638321461,-2.456325273788023,Tail-dependent
2000-02-29,Student-t,0.24237107024305166,0.24237107024305166,0.24237107024305166,0.14939378628742328,-5.683563809935077,-2.5568144053018225,Tail-dependent
2000-03-31,Student-t,0.2438136257014514,0.2438136257014514,0.2438136257014514,0.17151555363006404,-5.968504875144147,-3.1078304224284983,Tail-dependent
2000-04-30,Gumbel,0.0,0.29614377436175876,0.2540714771594467,0.18826525777786166,-6.758283566229652,-3.6870228596563264,Tail-dependent
2000-05-31,Student-t,0.26220686517516906,0.26220686517516906,0.26220686517516906,0.23436309740896644,-7.497215070013889,-4.678665524175022,Tail-dependent
2000-06-30,Gumbel,0.0,0.29828171984578455,0.25267560333217803,0.21918942548898326,-6.897384356229335,-4.1712773162135734,Tail-dependent
2000-07-31,Gumbel,0.0,0.3287670970382379,0.2722479111856289,0.25538984458246167,-8.713240203766592,-5.617111286237148,Tail-dependent
2000-08-31,Gumbel,0.0,0.3217669683768667,0.2612906968729891,0.25033746465218726,-8.250300871404068,-5.362670602955098,Tail-dependent
2000-09-30,Student-t,0.28368000633210405,0.28368000633210405,0.28368000633210405,0.28398420222392334,-9.551102102133795,-6.076104481018465,Tail-dependent
2000-10-31,Student-t,0.2896648847106975,0.2896648847106975,0.2896648847106975,0.2931839464534583,-9.951256770137785,-6.23646398781324,Tail-dependent
2000-11-30,Student-t,0.3102442301743234,0.3102442301743234,0.3102442301743234,0.3295016335795691,-11.799067261761357,-6.853857217565324,Tail-dependent
2000-12-31,Student-t,0.30096780355995073,0.30096780355995073,0.30096780355995073,0.3085989365779348,-11.371398155021536,-6.240181088455456,Tail-dependent
2001-01-31,Student-t,0.29927573860748896,0.29927573860748896,0.29927573860748896,0.3014623968050232,-11.046721422481465,-6.11110450879184,Tail-dependent
2001-02-28,Student-t,0.2865227668175184,0.2865227668175184,0.2865227668175184,0.22690095318854528,-8.670760572494686,-4.6572173550911975,Tail-dependent
2001-03-31,Student-t,0.2788763686878292,0.2788763686878292,0.2788763686878292,0.18260291968059564,-8.70817979354632,-3.3122950594030574,Tail-dependent
2001-04-30,Student-t,0.2593063672312443,0.2593063672312443,0.2593063672312443,0.09968629044431382,-7.503369873002043,-1.5568453972781429,Tail-dependent
2001-05-31,Student-t,0.26585846121649037,0.26585846121649037,0.26585846121649037,0.10896826943231898,-7.762636741815731,-1.8145509665738495,Tail-dependent
2001-06-30,Student-t,0.2638556515385763,0.2638556515385763,0.2638556515385763,0.10616705730251391,-7.550395188784515,-1.7934014070163844,Tail-dependent
2001-07-31,Student-t,0.2552120605389385,0.2552120605389385,0.2552120605389385,0.008481561226852171,-5.52486972957699,-0.35507621243458676,Tail-dependent
2001-08-31,Student-t,0.2571635208259826,0.2571635208259826,0.2571635208259826,0.005033996156257824,-5.935193506184682,-0.3482170625708747,Tail-dependent
2001-09-30,Student-t,0.2400612387502741,0.2400612387502741,0.2400612387502741,1.4135367464192638e-14,-6.606872771289613,1.3221224039026478,Tail-dependent
2001-10-31,Student-t,0.24335177170030423,0.24335177170030423,0.24335177170030423,6.044082541874005e-12,-6.1933106332128425,1.2894686720575874,Tail-dependent
2001-11-30,Student-t,0.19492695341227514,0.19492695341227514,0.19492695341227514,6.496292184789622e-300,-3.6342947976299538,1.9615011381560912,Tail-dependent
2001-12-31,Student-t,0.19879604910119236,0.19879604910119236,0.19879604910119236,6.496292184789622e-300,-3.926861950103942,1.9482832156874585,Tail-dependent
2002-01-31,Student-t,0.20369655697400246,0.20369655697400246,0.20369655697400246,6.496292184789622e-300,-4.807751292821271,1.9303949556182152,Tail-dependent
2002-02-28,Student-t,0.20074766474979458,0.20074766474979458,0.20074766474979458,6.496292184789622e-300,-5.154949094637676,1.9347913991937367,Tail-dependent
2002-03-31,Student-t,0.19205481667457244,0.19205481667457244,0.19205481667457244,6.496292184789622e-300,-4.892857719565958,1.9764982982281516,Tail-dependent
2002-04-30,Student-t,0.18545118851553513,0.18545118851553513,0.18545118851553513,6.496292184789622e-300,-5.436371441475069,1.992912766579199,Tail-dependent
2002-05-31,Student-t,0.208669034555444,0.208669034555444,0.208669034555444,6.496292184789622e-300,-4.570006542157289,1.8002334938928652,Tail-dependent
2002-06-30,Student-t,0.17625240977907053,0.17625240977907053,0.17625240977907053,6.496292184789622e-300,-5.039500352310204,1.9981163956547778,Tail-dependent
2002-07-31,Student-t,0.15723095450740102,0.15723095450740102,0.15723095450740102,6.496292184789622e-300,-5.306580377623957,1.7022850440870023,Tail-dependent
2002-08-31,Student-t,0.1451576256722827,0.1451576256722827,0.1451576256722827,6.496292184789622e-300,-4.755706054348716,1.1212720949232713,Tail-dependent
2002-09-30,Student-t,0.13416418216429132,0.13416418216429132,0.13416418216429132,6.496292184789622e-300,-5.915542558824857,0.6129712467400528,Tail-dependent
2002-10-31,Student-t,0.12072149431214461,0.12072149431214461,0.12072149431214461,6.496292184789622e-300,-6.488919267160764,0.055690927943316204,Tail-dependent
2002-11-30,Student-t,0.11932169726611364,0.11932169726611364,0.11932169726611364,6.496292184789622e-300,-6.069151922597911,-0.03617632515968916,Tail-dependent
2002-12-31,Student-t,0.11444076205436274,0.11444076205436274,0.11444076205436274,6.496292184789622e-300,-6.054339306254297,-0.4938869765155536,Tail-dependent
2003-01-31,Student-t,0.11380714731503927,0.11380714731503927,0.11380714731503927,6.496292184789622e-300,-5.43214110340443,-0.5646900615867905,Tail-dependent
2003-02-28,Student-t,0.10325114623432756,0.10325114623432756,0.10325114623432756,6.496292184789622e-300,-7.764545252921181,-1.7042225363925656,Tail-dependent
2003-03-31,Student-t,0.10021489087316364,0.10021489087316364,0.10021489087316364,6.496292184789622e-300,-7.115612675604158,-1.773437856305374,Tail-dependent
2003-04-30,Student-t,0.09010658746266967,0.09010658746266967,0.09010658746266967,6.496292184789622e-300,-4.972324376449247,-1.6270079293329887,Tail-dependent
2003-05-31,Student-t,0.1145086670983276,0.1145086670983276,0.1145086670983276,6.496292184789622e-300,-3.7822098023236252,-0.30365074505753853,Tail-dependent
2003-06-30,Student-t,0.09189674337592546,0.09189674337592546,0.09189674337592546,6.496292184789622e-300,-3.130813629266684,-0.4006706541868672,Tail-dependent
2003-07-31,Student-t,0.07270686754462163,0.07270686754462163,0.07270686754462163,6.496292184789622e-300,-2.516205030512759,-0.4854801379953986,Tail-dependent
2003-08-31,Student-t,0.0893593321137915,0.0893593321137915,0.0893593321137915,6.496292184789622e-300,-2.872661300342556,-0.16424752708822554,Tail-dependent
2003-09-30,Student-t,0.08776659130772936,0.08776659130772936,0.08776659130772936,6.496292184789622e-300,-2.9357935750798,-0.16411035664507345,Tail-dependent
2003-10-31,Student-t,0.11157176818683634,0.11157176818683634,0.11157176818683634,6.496292184789622e-300,-1.280451764974658,1.3490128598936366,Tail-dependent
2003-11-30,Student-t,0.11389636467931163,0.11389636467931163,0.11389636467931163,6.496292184789622e-300,-2.206931805123909,1.19284978873224,Tail-dependent
2003-12-31,Student-t,0.1211833362296871,0.1211833362296871,0.1211833362296871,6.496292184789622e-300,-1.947854413691262,1.564138681571691,Tail-dependent
2004-01-31,Student-t,0.12308695891564318,0.12308695891564318,0.12308695891564318,6.496292184789622e-300,-1.198617561196972,1.622833032375659,Tail-dependent
2004-02-29,Student-t,0.11960859453133822,0.11960859453133822,0.11960859453133822,6.496292184789622e-300,-0.9269400708819111,1.6362416388233858,Tail-dependent
2004-03-31,Student-t,0.13343872652556915,0.13343872652556915,0.13343872652556915,6.496292184789622e-300,-0.858754946598884,1.8177177562067863,Tail-dependent
2004-04-30,Student-t,0.1518379594671203,0.1518379594671203,0.1518379594671203,6.496292184789622e-300,-0.7136788106656837,1.9490021200024987,Tail-dependent
2004-05-31,Student-t,0.15499081886800578,0.15499081886800578,0.15499081886800578,6.496292184789622e-300,-1.0434461112300228,1.9373274932753006,Tail-dependent
2004-06-30,Student-t,0.161035572601872,0.161035572601872,0.161035572601872,6.496292184789622e-300,-1.0253614362438581,1.9589031451443517,Tail-dependent
2004-07-31,Student-t,0.16672717275722782,0.16672717275722782,0.16672717275722782,6.496292184789622e-300,-0.9818193347048858,1.9807226336213,Tail-dependent
2004-08-31,Student-t,0.15995988187130117,0.15995988187130117,0.15995988187130117,6.496292184789622e-300,-0.6511328968777219,1.9782573190755943,Tail-dependent
2004-09-30,Student-t,0.16697186540027512,0.16697186540027512,0.16697186540027512,6.496292184789622e-300,-0.2968443599138979,2.0051894404149353,Tail-dependent
2004-10-31,Student-t,0.14503568978170425,0.14503568978170425,0.14503568978170425,6.496292184789622e-300,-1.4055032520444275,1.8891083357581973,Tail-dependent
2004-11-30,Student-t,0.14799124954389448,0.14799124954389448,0.14799124954389448,6.496292184789622e-300,-1.8218311923111292,1.948558565721764,Tail-dependent
2004-12-31,Gaussian,0.0,0.0,0.09156718094423771,6.496292184789622e-300,1.04887745080786,1.04887745080786,Gaussian
2005-01-31,Gaussian,0.0,0.0,0.09583762409385055,6.496292184789622e-300,1.028098467321915,1.028098467321915,Gaussian
2005-02-28,Gaussian,0.0,0.0,0.08594814145318898,6.496292184789622e-300,1.103891820594052,1.103891820594052,Gaussian
2005-03-31,Student-t,0.09904921054242288,0.09904921054242288,0.09904921054242288,6.496292184789622e-300,0.24301283306648802,0.6889112292625434,Tail-dependent
2005-04-30,Student-t,0.12183562560945412,0.12183562560945412,0.12183562560945412,6.496292184789622e-300,0.407226658254189,1.2001562332777345,Tail-dependent
2005-05-31,Student-t,0.12387843183493144,0.12387843183493144,0.12387843183493144,6.496292184789622e-300,0.06169366606267701,1.0632714357102238,Tail-dependent
2005-06-30,Gaussian,0.0,0.0,0.09572505634007454,6.496292184789622e-300,1.1430477198816038,1.1430477198816038,Gaussian
2005-07-31,Gaussian,0.0,0.0,0.0837895677303059,6.496292184789622e-300,1.0781231295274671,1.0781231295274671,Gaussian
2005-08-31,Student-t,0.10779639579014998,0.10779639579014998,0.10779639579014998,6.496292184789622e-300,-0.023533866922336166,0.6906767554863096,Tail-dependent
2005-09-30,Gaussian,0.0,0.0,0.08121601439877885,6.496292184789622e-300,0.8350906639309965,0.8350906639309965,Gaussian
2005-10-31,Gaussian,0.0,0.0,0.08604357046223593,6.496292184789622e-300,1.1096032342352729,1.1096032342352729,Gaussian
2005-11-30,Gaussian,0.0,0.0,0.053569100863063324,6.496292184789622e-300,0.994108940397473,0.994108940397473,Gaussian
2005-12-31,Gaussian,0.0,0.0,0.04992850585879874,6.496292184789622e-300,1.0242418515784983,1.0242418515784983,Gaussian
2006-01-31,Gaussian,0.0,0.0,0.04273966706399198,6.496292184789622e-300,1.5052064134492047,1.5052064134492047,Gaussian
2006-02-28,Gaussian,0.0,0.0,0.09486350712250648,6.496292184789622e-300,1.6153220673225046,1.6153220673225046,Gaussian
2006-03-31,Gaussian,0.0,0.0,0.10421152397232053,6.496292184789622e-300,1.8825050153872156,1.8825050153872156,Gaussian
2006-04-30,Gumbel,0.0,0.0650934411525772,0.09968156894997136,6.496292184789622e-300,1.7275428646354498,2.1738580157441993,Tail-dependent
2006-05-31,Gumbel,0.0,0.07170357538653627,0.10507091300091702,6.496292184789622e-300,1.6700796511079705,2.204661013588986,Tail-dependent
2006-06-30,Gumbel,0.0,0.07309966146767133,0.10796797326229414,6.496292184789622e-300,1.65744313240574,2.2159906460425955,Tail-dependent
2006-07-31,Gumbel,0.0,0.07214648541785262,0.09636419920251654,6.496292184789622e-300,1.6655319738253356,2.217300566894482,Tail-dependent
2006-08-31,Gumbel,0.0,0.07934772041207405,0.1161149382448124,6.496292184789622e-300,1.5964097897211618,2.2148109792206228,Tail-dependent
2006-09-30,Gumbel,0.0,0.13449489854534447,0.07577275988402944,6.496292184789622e-300,0.7132002528974613,1.6461973450033316,Tail-dependent
2006-10-31,Gumbel,0.0,0.13638126992735833,0.06946939738152996,6.496292184789622e-300,0.6820878098794321,1.618005086820017,Tail-dependent
2006-11-30,Gumbel,0.0,0.159407682039014,0.06441377146772338,9.453441813165447e-07,0.17871399836637925,1.1600682262332427,Tail-dependent
2006-12-31,Gumbel,0.0,0.16357630711474558,0.06105101076076431,4.671541846433385e-05,0.08649739596959605,1.0588471446571202,Tail-dependent
2007-01-31,Gumbel,0.0,0.15919868610009846,0.06154179666870009,6.885773349695714e-05,0.18934358930384132,1.1208965578437322,Tail-dependent
